age,tenure_years,num_policies,annual_premium,num_claims,claim_amount,policy_type,region,complaint_count,contacted_support,premium_increase_pct,satisfaction_score,years_since_last_claim,digital_engagement,churn
29,13,1,4969,1,2130,Health,East,0,1,3.41,5,7,1,0
22,18,2,2594,1,621,Home,North,0,1,26.47,3,1,0,0
65,15,4,4403,0,0,Life,North,2,0,18.46,1,4,1,0
26,12,1,3532,0,0,Life,North,0,0,23.89,5,5,0,0
24,15,2,2048,1,256,Health,South,1,1,11.15,5,5,1,0
22,13,2,867,1,1885,Life,South,0,1,12.31,3,5,0,0
25,18,2,564,2,5928,Home,East,1,0,9.53,2,0,1,0
61,15,1,3799,0,0,Auto,North,2,0,13.15,4,2,1,0
56,11,3,2535,1,921,Health,South,0,1,18.31,1,2,0,0
53,19,2,3363,0,0,Auto,East,1,1,14.79,3,7,1,0
63,3,2,2376,1,1149,Health,South,1,0,25.14,1,5,0,1
55,7,1,2728,2,3400,Health,East,0,0,27.0,4,1,1,0
64,14,1,1096,1,1919,Life,West,1,0,14.09,1,0,1,0
46,14,1,4106,1,2258,Health,North,2,0,7.19,4,3,0,0
31,13,2,3174,2,5838,Life,West,0,1,28.36,4,0,1,0
42,12,1,4389,1,459,Auto,East,0,0,22.05,3,4,0,0
67,9,2,4006,0,0,Health,East,0,1,19.2,2,7,0,0
60,1,1,2334,1,799,Health,North,0,0,22.36,2,9,0,1
48,19,2,1895,1,1239,Health,North,0,0,2.28,3,1,0,0
48,11,2,2086,1,955,Life,East,0,1,2.03,3,7,1,0
23,19,1,611,1,2958,Home,South,0,1,4.59,4,7,1,0
62,18,1,952,1,676,Life,North,0,1,4.42,1,5,1,0
69,12,1,3303,1,1387,Home,East,0,0,12.62,4,7,0,0
34,1,2,3131,0,0,Health,North,0,0,4.72,4,1,1,0
30,19,2,2686,0,0,Auto,North,0,1,25.64,3,6,0,0
57,17,1,4848,1,2559,Health,West,1,1,17.34,3,7,0,0
43,5,2,2504,2,5418,Home,West,0,1,11.05,5,3,1,0
63,3,1,1959,1,1461,Life,South,0,0,2.09,4,8,1,0
47,2,1,2442,0,0,Health,North,0,0,17.73,5,5,1,0
33,3,1,3993,1,2427,Home,East,0,0,3.5,3,2,1,0
38,8,3,2357,0,0,Home,East,0,1,22.3,5,3,0,0
35,16,1,561,1,1782,Health,North,1,1,24.08,1,3,0,1
35,6,1,1994,0,0,Home,North,0,0,16.32,3,0,1,0
55,13,1,1680,3,2787,Auto,South,2,0,4.49,3,9,1,0
41,16,1,3288,2,3396,Life,South,0,0,23.61,3,0,0,0
32,16,2,2375,2,1896,Health,South,0,0,9.23,4,0,1,0
37,3,1,2708,1,915,Health,East,1,0,6.68,2,3,1,0
52,13,1,605,1,2586,Health,West,1,1,14.12,5,0,1,0
27,14,2,1654,1,730,Auto,South,1,0,27.68,4,5,0,0
40,8,1,3928,1,891,Health,East,2,0,8.92,5,1,1,0
58,12,2,4587,1,2409,Life,South,0,0,27.17,1,0,0,0
25,8,2,2208,3,3924,Home,East,1,1,1.61,4,6,0,0
68,9,1,3323,0,0,Life,North,0,0,2.51,3,5,1,0
25,1,2,4425,1,689,Home,East,1,1,20.96,3,0,1,1
41,6,1,2408,0,0,Home,North,0,1,5.72,4,9,1,0
31,19,2,2549,1,275,Home,East,0,0,9.5,2,8,0,0
45,11,2,4964,0,0,Auto,West,1,0,4.09,2,5,1,0
56,11,1,1774,1,2254,Life,East,0,1,9.97,4,1,0,0
47,13,2,1445,0,0,Health,North,0,0,8.41,3,6,1,0
58,11,3,4404,0,0,Life,West,0,0,22.09,2,2,0,0
59,18,4,2727,3,4743,Life,East,1,1,21.06,3,6,0,0
42,15,2,4296,3,3111,Auto,East,2,1,28.65,3,8,0,1
61,1,2,792,0,0,Life,South,1,0,21.73,4,4,0,1
60,7,1,2722,1,1386,Home,West,1,0,20.84,1,0,1,1
42,13,1,4473,0,0,Home,North,0,1,20.83,4,4,1,0
31,12,2,2991,3,5043,Health,West,0,0,26.49,4,7,0,0
59,18,1,2975,0,0,Health,North,0,0,8.89,4,7,1,0
67,19,4,4229,0,0,Health,South,0,0,9.0,5,2,1,0
25,15,1,927,0,0,Home,South,0,0,22.24,3,3,1,0
66,8,1,3472,1,527,Auto,North,0,1,6.86,3,7,0,0
41,19,1,606,0,0,Life,North,0,1,27.36,2,7,1,0
38,10,3,4119,1,1343,Health,North,1,1,16.04,3,6,0,1
28,7,2,3833,2,2298,Health,South,0,1,9.0,1,5,1,0
25,18,2,4492,2,4172,Home,West,1,0,23.28,5,3,1,0
50,16,1,1725,1,2866,Life,South,1,0,9.37,5,9,0,0
35,6,3,4504,2,4994,Life,East,1,0,28.9,3,8,1,1
24,9,1,4750,0,0,Home,South,3,0,29.49,3,1,0,1
45,13,3,3868,1,1507,Home,East,0,0,20.0,2,1,0,0
58,8,2,1395,1,397,Home,East,1,0,3.41,5,0,0,0
37,16,1,4405,1,615,Health,South,2,0,7.9,5,2,1,0
25,13,2,2120,0,0,Auto,South,0,0,15.46,3,2,1,0
45,13,2,4363,0,0,Health,South,1,0,25.54,4,3,0,0
55,17,1,2792,2,2274,Life,West,0,0,5.55,3,2,0,0
51,5,3,1885,1,1443,Health,South,0,0,3.13,2,9,0,0
39,17,2,4399,0,0,Life,North,0,0,2.23,1,5,1,0
40,9,1,4092,1,1538,Health,South,3,0,15.21,4,8,1,1
52,2,1,2933,0,0,Home,East,1,1,26.54,2,7,1,1
40,18,2,3306,0,0,Health,West,2,1,1.27,1,5,1,0
67,9,2,3883,0,0,Home,West,1,0,6.37,2,7,1,0
40,6,2,1801,0,0,Life,East,0,1,20.8,3,7,0,0
43,11,2,1258,5,4045,Health,West,0,1,24.78,4,9,0,1
45,6,2,1246,0,0,Auto,West,2,0,24.22,2,5,1,1
66,6,4,1092,1,1117,Auto,North,0,0,23.55,5,1,1,0
33,13,2,3386,0,0,Health,North,0,1,3.89,3,4,1,0
51,11,3,4611,0,0,Home,West,0,1,11.92,3,3,0,0
59,14,1,1568,1,241,Life,South,0,0,29.54,2,5,0,0
52,2,1,3807,0,0,Home,West,1,1,29.67,3,1,1,1
57,8,1,1202,1,1553,Life,North,0,0,18.07,1,3,1,0
40,3,2,604,2,3572,Home,West,1,0,21.28,3,7,1,0
69,3,3,1997,0,0,Health,South,2,0,28.54,5,0,0,1
66,1,1,4333,1,319,Auto,South,0,0,13.5,4,2,1,0
57,19,1,895,2,2596,Auto,North,0,0,4.11,5,3,1,0
51,18,3,4017,1,2237,Life,West,0,1,20.07,2,1,0,0
54,17,1,3153,0,0,Home,North,3,0,28.8,3,1,0,1
39,13,2,3791,1,2908,Life,East,0,0,20.92,2,5,1,0
49,3,2,2510,0,0,Life,North,0,0,24.1,4,5,1,0
68,1,3,4381,0,0,Auto,North,1,0,12.68,5,2,1,0
32,4,1,2488,0,0,Life,North,0,1,2.89,5,7,1,0
66,13,1,2168,0,0,Life,West,3,0,5.07,1,2,0,1
54,17,2,1551,0,0,Health,East,2,0,29.48,3,1,0,1
38,11,4,3341,1,2845,Auto,West,0,0,14.8,1,4,1,0
27,2,2,4084,2,2984,Life,South,1,0,0.36,1,6,1,0
25,16,1,847,0,0,Health,East,0,0,28.66,1,0,1,0
41,2,2,1763,0,0,Auto,North,1,0,14.93,3,1,0,1
69,19,4,3242,2,1758,Home,North,1,0,25.09,3,1,0,0
68,19,3,2573,0,0,Home,North,0,0,16.45,3,7,0,0
48,16,4,3648,3,2421,Auto,West,0,1,3.05,3,9,0,0
36,19,1,1851,0,0,Auto,South,2,0,18.47,4,5,1,0
27,9,1,3321,2,4606,Health,East,0,0,29.92,2,3,1,0
68,1,2,4327,1,1430,Life,East,1,1,1.04,2,3,0,1
35,10,3,1169,1,2352,Auto,West,0,1,25.25,4,4,1,0
32,19,1,3146,0,0,Home,South,0,0,7.06,4,2,1,0
60,1,1,766,1,992,Auto,East,1,1,11.82,2,3,0,1
30,2,3,1938,1,2104,Life,West,0,1,11.18,5,3,1,0
47,16,1,3193,1,1578,Health,South,1,0,26.96,3,6,0,1
37,12,1,1522,0,0,Auto,South,0,0,15.13,3,6,1,0
26,8,2,2537,3,2064,Auto,East,0,0,13.42,3,0,0,0
31,18,2,1064,0,0,Auto,East,2,0,24.54,3,2,0,1
24,2,2,1559,3,5178,Health,South,0,0,1.47,4,8,1,0
34,13,1,1924,0,0,Life,East,2,0,2.59,3,5,0,0
64,6,2,4623,2,1698,Home,West,2,1,0.65,3,5,0,1
51,6,2,719,0,0,Auto,South,2,0,20.64,5,3,0,1
66,9,2,905,0,0,Life,East,2,0,15.77,3,9,1,0
27,16,2,2137,1,580,Health,East,0,0,26.28,4,8,1,0
38,11,1,2818,2,4818,Home,West,2,1,14.96,3,2,0,1
66,7,1,2259,0,0,Home,East,0,1,6.65,3,7,0,0
40,10,1,2174,1,2063,Health,East,0,0,24.15,2,5,1,0
63,10,1,1291,0,0,Life,East,0,0,8.83,4,1,0,0
56,18,2,4082,3,984,Life,North,0,0,28.07,4,2,1,0
67,9,3,1809,0,0,Life,West,1,1,7.51,1,0,0,1
47,15,2,4333,0,0,Auto,West,0,0,5.03,1,2,1,0
26,4,3,4912,0,0,Health,North,0,0,14.8,5,3,1,0
50,8,1,1830,1,1307,Auto,West,0,0,1.52,5,5,0,0
58,9,2,4946,1,421,Auto,East,0,1,1.09,3,9,1,0
41,13,1,1010,0,0,Life,East,1,0,14.88,3,6,1,0
42,9,1,3072,1,2692,Life,East,0,1,6.45,5,2,0,0
31,4,1,4429,0,0,Health,West,0,0,0.28,2,6,0,0
26,17,2,991,0,0,Life,West,0,0,8.88,4,3,0,0
57,16,4,2117,0,0,Life,South,0,0,14.32,3,0,1,0
27,15,1,2556,1,2413,Auto,North,0,1,11.83,4,0,0,0
47,3,1,2020,2,5910,Auto,West,0,1,4.06,1,7,1,0
25,5,3,2083,0,0,Auto,South,0,1,17.39,4,9,1,0
60,5,1,2075,1,1236,Auto,North,0,1,21.31,4,6,1,0
60,15,3,4446,1,2612,Auto,North,0,1,20.27,5,3,1,0
56,18,2,2261,0,0,Auto,East,3,1,11.81,4,0,1,1
22,15,4,2491,3,7323,Life,East,0,0,4.13,5,5,1,0
45,2,2,3679,2,512,Home,South,1,1,14.98,5,9,1,0
57,13,2,3826,1,2460,Life,South,1,1,26.71,3,6,0,1
27,4,2,1546,0,0,Life,East,0,0,14.06,2,5,0,0
62,10,2,3392,3,948,Life,East,3,1,5.87,4,5,0,1
67,13,2,3113,0,0,Home,North,1,0,2.79,5,7,1,0
65,10,1,4392,0,0,Home,North,1,0,28.32,1,5,0,1
52,9,2,4644,1,2116,Auto,West,0,0,22.29,4,1,0,0
41,8,2,961,1,2183,Auto,East,0,0,9.39,2,6,1,0
45,3,3,4931,0,0,Health,North,0,0,8.86,1,9,1,0
46,16,2,1881,0,0,Home,South,0,1,26.86,4,3,1,0
57,14,2,1645,1,944,Auto,North,1,0,5.33,4,2,1,0
42,9,1,4015,1,801,Home,East,2,0,16.05,4,7,0,1
51,11,2,4954,1,2716,Health,North,0,1,21.41,5,9,1,0
45,3,2,692,0,0,Health,East,1,0,11.89,1,4,1,0
65,5,3,4034,0,0,Home,North,1,0,1.2,2,3,1,0
63,10,4,1255,0,0,Life,West,0,0,6.83,5,3,1,0
51,13,1,2184,0,0,Home,West,0,0,27.05,3,4,0,0
43,4,3,3025,0,0,Health,South,0,0,15.69,3,3,0,0
49,13,1,1327,0,0,Home,South,1,1,24.46,4,2,1,0
28,12,1,1389,0,0,Health,East,1,0,16.67,5,3,0,0
56,5,2,2955,1,682,Auto,East,0,0,28.31,4,9,0,0
49,10,1,2833,0,0,Health,East,0,1,27.27,4,4,1,0
35,9,2,610,1,1630,Auto,North,1,1,14.49,3,1,0,1
31,7,1,1292,1,232,Health,North,1,0,9.55,3,6,1,0
37,2,1,3143,1,2282,Home,North,0,0,18.05,5,4,0,0
37,7,2,3914,1,1472,Auto,South,0,1,20.25,4,8,0,0
52,8,2,1809,1,479,Life,East,2,1,14.95,2,5,1,1
63,7,4,796,0,0,Home,North,0,1,24.67,3,0,0,0
46,14,2,2129,1,2399,Life,South,0,0,5.5,4,8,1,0
34,19,2,1068,1,1882,Health,West,1,0,10.03,2,4,1,0
27,5,1,4611,1,1774,Life,East,0,0,20.59,4,8,1,0
65,18,1,571,0,0,Home,West,2,1,7.4,1,0,0,1
30,12,1,4865,0,0,Life,South,0,1,13.2,3,1,1,0
66,17,2,4882,3,8946,Life,East,0,0,28.91,4,2,0,0
57,13,2,565,1,1218,Home,North,0,0,18.78,2,4,1,0
64,2,2,1379,0,0,Auto,South,0,1,28.47,2,5,0,1
41,13,2,567,1,864,Life,West,0,0,21.67,5,4,0,0
39,7,2,1716,0,0,Auto,West,1,0,21.74,4,0,1,0
64,10,1,3527,0,0,Home,West,0,1,17.76,3,3,1,0
42,6,1,3739,2,5400,Life,South,2,0,4.27,2,5,1,1
25,3,3,3980,1,2867,Auto,South,0,0,15.59,3,3,1,0
54,3,2,1007,1,1256,Health,East,0,0,7.58,4,3,0,0
48,18,3,4214,0,0,Auto,East,0,0,29.96,2,4,0,0
28,11,1,3384,0,0,Health,West,1,0,8.01,3,7,1,0
